,col1,col2
2646,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_366.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label366.tif
2647,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3660.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3660.tif
2648,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3661.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3661.tif
2649,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3662.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3662.tif
2650,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3663.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3663.tif
2651,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3665.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3665.tif
2652,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3666.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3666.tif
2653,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3668.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3668.tif
2654,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3669.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3669.tif
2655,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_367.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label367.tif
2656,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3670.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3670.tif
2657,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3671.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3671.tif
2658,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3672.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3672.tif
2659,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3673.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3673.tif
2660,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3675.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3675.tif
2661,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3676.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3676.tif
2662,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3677.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3677.tif
2663,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3678.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3678.tif
2664,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3679.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3679.tif
2665,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_368.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label368.tif
2666,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3680.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3680.tif
2667,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3681.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3681.tif
2668,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3682.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3682.tif
2669,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3684.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3684.tif
2670,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3685.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3685.tif
2671,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3686.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3686.tif
2672,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3689.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3689.tif
2673,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_369.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label369.tif
2674,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3690.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3690.tif
2675,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3691.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3691.tif
2676,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3692.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3692.tif
2677,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3693.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3693.tif
2678,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3694.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3694.tif
2679,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3695.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3695.tif
2680,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3696.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3696.tif
2681,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3697.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3697.tif
2682,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3698.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3698.tif
2683,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3699.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3699.tif
2684,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_37.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label37.tif
2685,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_370.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label370.tif
2686,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3700.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3700.tif
2687,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3701.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3701.tif
2688,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3702.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3702.tif
2689,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3703.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3703.tif
2690,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3704.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3704.tif
2691,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3705.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3705.tif
2692,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3706.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3706.tif
2693,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3707.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3707.tif
2694,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3708.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3708.tif
2695,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3709.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3709.tif
2696,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_371.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label371.tif
2697,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3710.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3710.tif
2698,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3711.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3711.tif
2699,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3712.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3712.tif
2700,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3713.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3713.tif
2701,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3714.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3714.tif
2702,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3715.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3715.tif
2703,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3716.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3716.tif
2704,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3717.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3717.tif
2705,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3718.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3718.tif
2706,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3719.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3719.tif
2707,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3720.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3720.tif
2708,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3721.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3721.tif
2709,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3723.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3723.tif
2710,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3724.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3724.tif
2711,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3725.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3725.tif
2712,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3726.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3726.tif
2713,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3728.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3728.tif
2714,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3729.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3729.tif
2715,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_373.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label373.tif
2716,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3730.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3730.tif
2717,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3731.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3731.tif
2718,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3732.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3732.tif
2719,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3733.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3733.tif
2720,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3734.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3734.tif
2721,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3735.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3735.tif
2722,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3736.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3736.tif
2723,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3737.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3737.tif
2724,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3738.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3738.tif
2725,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3739.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3739.tif
2726,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_374.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label374.tif
2727,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3740.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3740.tif
2728,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3741.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3741.tif
2729,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3742.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3742.tif
2730,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3743.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3743.tif
2731,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3744.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3744.tif
2732,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3745.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3745.tif
2733,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3746.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3746.tif
2734,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3747.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3747.tif
2735,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3748.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3748.tif
2736,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3749.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3749.tif
2737,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_375.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label375.tif
2738,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3750.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3750.tif
2739,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3752.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3752.tif
2740,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3753.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3753.tif
2741,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3754.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3754.tif
2742,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3756.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3756.tif
2743,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3757.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3757.tif
2744,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3758.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3758.tif
2745,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3759.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3759.tif
2746,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_376.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label376.tif
2747,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3760.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3760.tif
2748,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3761.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3761.tif
2749,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3762.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3762.tif
2750,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3763.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3763.tif
2751,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3764.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3764.tif
2752,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3765.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3765.tif
2753,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3766.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3766.tif
2754,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3767.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3767.tif
2755,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3768.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3768.tif
2756,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3769.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3769.tif
2757,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_377.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label377.tif
2758,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3770.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3770.tif
2759,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3771.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3771.tif
2760,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3772.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3772.tif
2761,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3773.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3773.tif
2762,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3774.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3774.tif
2763,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3775.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3775.tif
2764,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3776.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3776.tif
2765,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3777.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3777.tif
2766,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3778.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3778.tif
2767,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3779.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3779.tif
2768,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_378.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label378.tif
2769,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3780.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3780.tif
2770,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3781.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3781.tif
2771,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3782.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3782.tif
2772,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3783.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3783.tif
2773,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3784.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3784.tif
2774,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3785.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3785.tif
2775,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3786.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3786.tif
2776,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3787.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3787.tif
2777,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3788.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3788.tif
2778,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_379.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label379.tif
2779,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3790.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3790.tif
2780,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3791.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3791.tif
2781,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3794.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3794.tif
2782,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3795.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3795.tif
2783,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3797.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3797.tif
2784,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3798.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3798.tif
2785,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3799.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3799.tif
2786,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3800.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3800.tif
2787,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3801.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3801.tif
2788,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3802.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3802.tif
2789,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3803.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3803.tif
2790,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3804.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3804.tif
2791,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3805.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3805.tif
2792,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3806.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3806.tif
2793,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3807.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3807.tif
2794,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3808.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3808.tif
2795,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3809.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3809.tif
2796,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_381.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label381.tif
2797,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3810.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3810.tif
2798,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3812.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3812.tif
2799,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_3813.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label3813.tif
